state.abb,state.name,id_22,geo_id,year_22,name,category_22,total_liabilities_22,current_liabilities_22,total_assets_22,current_assets_22,compensated_absences_22,expenses_22,revenues_22,unrestricted_22,population_22,median_hh_income_21_22,url_22,modified_revenues_22,net_pension_liability_22,net_opeb_liability_22,assets_liab_ratio_22,name_state,state.abb_20,id_20,year_20,category_20,total_liabilities_20,current_liabilities_20,total_assets_20,current_assets_20,compensated_absences_20,expenses_20,revenues_20,unrestricted_20,population_20,median_hh_income_21_20,url_20,modified_revenues_20,net_pension_liability_20,net_opeb_liability_20,assets_liab_ratio_20,name_state_20,total_liabilities_growth,current_liabilities_growth,expenses_growth,net_opeb_liability_growth,net_pension_liability_growth,revenues_growth,total_assets_growth,assets_liab_ratio_growth,modified_revenues_growth,latitude,longitude,median_hh_income_normalized
NY,New York,36037,3663000,2022,"Rochester, NY",General Purpose,1830117000,386083000,1767300000,744293000,0,788074000,833955000,0,211321,41980,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NY/Rochester/NY%20Rochester%202022.pdf,-340202000,-6861000,1147549000,1.0355440502461382,"Rochester, New York",NY,36037,2020,General Purpose,2283161000,192893000,1501004000,0,0,834480000,717737000,0,211321,41980,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NY/Rochester/NY%20Rochester%202020.pdf,-309636000,254732000,1477364000,1.5210892176170083,"Rochester, New York",-19.842840693231885,1.0015397137272997,-5.56106797047263,-0.22324559147237918,-102.69341896581506,0.16192282131198477,0.17741191895557906,-0.31920886805807636,-0.09871591158650803,43.157285,-77.615214,-44.66970084547282
NC,North Carolina,36713,3712000,2022,"Charlotte, NC",General Purpose,6901313000,683951000,19699128000,3335632000,90951000,2154485000,2673738000,0,874607,70869,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NC/Charlotte/NC%20Charlotte%202022.pdf,-164698000,422459000,332111000,0.3503359641096804,"Charlotte, North Carolina",NC,36713,2020,General Purpose,6759442000,575342000,18033989000,0,87508000,2026525000,2284998000,0,874607,70869,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NC/Charlotte/NC%20Charlotte%202020.pdf,-316869000,618604000,531962000,0.37481679732642625,"Charlotte, North Carolina",2.0988566807733537,0.18877293853047405,6.314257164357706,-0.3756866091938898,-31.70768375244906,0.1701270635685458,0.09233337116929594,-0.06531413050687168,0.4802331562885609,35.2272086,-80.8430827,-20.67671046293374
NC,North Carolina,36728,3755000,2022,"Raleigh, NC",General Purpose,2373022529,253811684,5520226873,1409236610,33421060,812741116,1076150788,0,467762,74612,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NC/Raleigh/NC%20Raleigh%202022.pdf,9597988,129081538,205633329,0.42987771763633453,"Raleigh, North Carolina",NC,36728,2020,General Purpose,2241239412,191899615,4823292790,0,32553519,795974736,973529224,0,467762,74612,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NC/Raleigh/NC%20Raleigh%202020.pdf,-14345127,157437366,190900860,0.4646699898970885,"Raleigh, North Carolina",5.879921453032167,0.32262737473444125,2.1063959999856077,0.0771734029904318,-18.0108628087693,0.10541189875980549,0.14449342251105599,-0.07487522976996967,1.6690765442508804,35.7803977,-78.6390989,-17.568061392289422
NC,North Carolina,36710,3728000,2022,"Greensboro, NC",General Purpose,1236425979,167739658,2460932663,406085485,18377786,627276857,665049342,NA,299101,51825,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NC/Greensboro/NC%20Greensboro%202022.pdf,-129967173,62478040,118633659,0.5024217027916298,"Greensboro, North Carolina",NC,36710,2020,General Purpose,1170826645,99244554,2271809786,0,17117085,541307840,613360174,0,299101,51825,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NC/Greensboro/NC%20Greensboro%202020.pdf,-27192220,90709688,131940179,0.515371776376352,"Greensboro, North Carolina",5.602822098398692,0.6901648628498044,15.881723974291598,-0.10085267505965714,-31.123079157763172,0.08427212947803814,0.08324767247921346,-0.02512763441524859,-3.7795719878700598,36.0726355,-79.7919754,-36.49319801338804
NC,North Carolina,36706,3719000,2022,"Durham, NC",General Purpose,1073941784,134348630,2861462191,601975053,22656034,505749056,598435779,0,283588,71343,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NC/Durham/NC%20Durham%202022.pdf,-41661907,71632896,161244534,0.3753122397974749,"Durham, North Carolina",NC,36706,2020,General Purpose,1029720774,63244220,967199798,0,30680043,484850401,556945244,82572000,283588,71343,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NC/Durham/NC%20Durham%202020.pdf,8850623,84911103,155600034,1.0646412211099325,"Durham, North Carolina",4.294466142333067,1.124283136071565,4.310330559054235,0.03627569901430741,-15.637774720698186,0.07449661424885065,1.9585016424910378,-0.6474753819824896,-5.707228745366287,35.996653,-78.9018053,-20.283042373303655
NC,North Carolina,36708,3775000,2022,"Winston-Salem, NC",General Purpose,1160941196,53162489,2438535641,495112576,17642620,408422629,493591689,223602842,249562,54228,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NC/Winston-Salem/NC%20Winston-Salem%202022.pdf,32006571,89185304,1459209,0.47608129095210544,"Winston-Salem, North Carolina",NC,36708,2020,General Purpose,1083821870,29047731,2121870086,0,16677959,399880634,452557098,0,249562,54228,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NC/Winston-Salem/NC%20Winston-Salem%202020.pdf,23628733,108050925,7852505,0.5107861584698358,"Winston-Salem, North Carolina",7.115498232195665,0.8301769938588318,2.136136205085641,-0.8141728021822335,-17.459934748360553,0.09067273760890167,0.14923889878524824,-0.06794402499413031,0.35456145701929936,36.0998131,-80.2440518,-34.49745029317476
NC,North Carolina,196952,3722920,2022,"Fayetteville, NC",General Purpose,305969346,67595870,909195007,299093559,9079838,246034730,269727392,33922724,208470,51629,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NC/Fayetteville/NC%20Fayetteville%202022.pdf,-43903208,38437873,55006905,0.3365277455818672,"Fayetteville, North Carolina",NC,196952,2020,General Purpose,237274660,24209611,768197587,0,8533156,216823751,229636558,45338903,208470,51629,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NC/Fayetteville/NC%20Fayetteville%202020.pdf,-11396804,49957771,51538394,0.3088719152667685,"Fayetteville, North Carolina",28.951547544099316,1.7921088860122536,13.472222883921974,0.06729955535673075,-23.05927139943854,0.17458384827384496,0.18354316960383787,0.08953818378473404,-2.8522385749548733,35.0526,-78.8784,-36.65598059897347
OH,Ohio,44337,3918000,2022,"Columbus, OH",General Purpose,6848750000,376549000,10996019000,2123978000,121683000,2095282000,2530580000,0,905839,58202,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OH/Columbus/OH%20Columbus%202022.pdf,58749000,1099799000,87068000,0.6228390474770915,"Columbus, Ohio",OH,44337,2020,General Purpose,7128521000,239192000,9939955000,0,116703000,2196145000,2468026000,0,905839,58202,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OH/Columbus/OH%20Columbus%202020.pdf,32689000,1466875000,471418000,0.7171582768734869,"Columbus, Ohio",-3.9246710502781714,0.5742541556573798,-4.592729532886034,-0.8153061614108923,-25.024354495100127,0.025345762159717927,0.10624434416453596,-0.13151800995393673,0.7972100706659733,39.9622601,-83.0007065,-31.19695031809046
OH,Ohio,36922,3916000,2022,"Cleveland, OH",General Purpose,3610810000,650009000,7328748000,5,45677000,1389344000,1878993000,519701000,372632,35562,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OH/Cleveland/OH%20Cleveland%202022.pdf,-160360000,606103000,17147000,0.4926912482186589,"Cleveland, Ohio",OH,36922,2020,General Purpose,4080064000,410745000,6610756000,0,0,1542066000,1566228000,0,372632,35562,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OH/Cleveland/OH%20Cleveland%202020.pdf,-386583000,893120000,344486000,0.6171856895035908,"Cleveland, Ohio",-11.501143119323618,0.582512264300235,-9.903726559044813,-0.9502243922829955,-32.13644303117162,0.19969314812402791,0.10860966582339449,-0.20171310417949598,0.5851861049244276,41.4996574,-81.6936772,-50
OH,Ohio,36933,3915000,2022,"Cincinnati, OH",General Purpose,2670728000,128421000,4791941000,1122494000,136936000,739549000,1164707000,0,309561,42733,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OH/Cincinnati/OH%20Cincinnati%202022.pdf,296737000,955536000,-61142000,0.5573374129606353,"Cincinnati, Ohio",OH,36933,2020,General Purpose,3389782000,125427000,4154115000,0,142610000,1432631000,1101279000,-1507445000,309561,42733,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OH/Cincinnati/OH%20Cincinnati%202020.pdf,-456779000,1498856000,211704000,0.8160058159198771,"Cincinnati, Ohio",-21.212396549394622,0.023870458513717142,-48.37826348864432,-1.2888089029966368,-36.24897922148625,0.05759485107770147,0.15354076620411328,-0.31699333253850265,1.6496292517825908,39.1014537,-84.5124602,-44.04431672840224
OH,Ohio,98182,3977000,2022,"Toledo, OH",General Purpose,1755747000,246626000,2991155000,296667000,38787000,520013000,681708000,-99312000,270880,44150,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OH/Toledo/OH%20Toledo%202022.pdf,-84931000,286965000,25136000,0.5869796115547339,"Toledo, Ohio",OH,98182,2020,General Purpose,1732226000,48479000,2607625000,0,37817000,479463000,561603000,-230079000,270880,44150,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OH/Toledo/OH%20Toledo%202020.pdf,33661000,367616000,113536000,0.6642926034226547,"Toledo, Ohio",1.357848225347039,4.0872749025351185,8.457378358705467,-0.7786076662908681,-21.938925400417826,0.21386103706710968,0.14708019749772303,-0.11638394206043963,-3.5231276551498767,41.6529143,-83.5378173,-42.8674650764912
OK,Oklahoma,125837,4055000,2022,"Oklahoma City, OK",General Purpose,2377773000,127420000,5176765000,1812251000,93593000,921587000,1155865000,0,681084,59214,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OK/Oklahoma%20City/OK%20Oklahoma%20City%202022.pdf,106858000,-56491000,419069000,0.4593163877440834,"Oklahoma City, Oklahoma",OK,125837,2020,General Purpose,2204253000,125893000,4635404000,0,92640000,1009813000,1077290000,0,681084,59214,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OK/Oklahoma%20City/OK%20Oklahoma%20City%202020.pdf,-58416000,277034000,425090000,0.4755255421102454,"Oklahoma City, Oklahoma",7.872054614420396,0.01212934793832858,-8.736865142358042,-0.014164059375661625,-120.39135990528239,0.07293764910098488,0.11678831014513513,-0.034086821696749314,2.829259107093947,35.4729886,-97.5170536,-30.356460641496273
OK,Oklahoma,1268097,4075000,2022,"Tulsa, OK",General Purpose,1214772000,64654000,4002725000,1201812000,38788000,595755000,713325000,0,413123,51008,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OK/Tulsa%20Oklahoma/OK%20Tulsa%20Oklahoma%202022.pdf,52916000,236765000,3211000,0.3034862499921928,"Tulsa, Oklahoma",OK,1268097,2020,General Purpose,1315222000,71276000,3709260000,0,37241000,591071000,679703000,0,413123,51008,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OK/Tulsa%20Oklahoma/OK%20Tulsa%20Oklahoma%202020.pdf,17356000,292959000,4648000,0.35457800208127765,"Tulsa, Oklahoma",-7.637493898368489,-0.09290644817329817,0.7924597890947112,-0.3091652323580034,-19.181523694441886,0.049465722528810374,0.07911685888829578,-0.14409171406345,2.048859184143812,36.1563122,-95.9927516,-37.171735627792636
OR,Oregon,37572,4159000,2022,"Portland, OR",General Purpose,8413392207,519532981,10742509469,2455250539,106449714,2094425083,2626078450,0,652518,79057,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OR/Portland/OR%20Portland%202022.pdf,12120386,4275718773,105361719,0.7831868551085566,"Portland, Oregon",OR,37572,2020,General Purpose,9174347541,330486470,9652816787,0,96499054,2251447753,2330517610,0,652518,79057,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OR/Portland/OR%20Portland%202020.pdf,-251416613,5078795811,76618578,0.9504321633199978,"Portland, Oregon",-8.294380942070308,0.572024963684595,-6.974297750892557,0.37514584256575473,-15.812351350307122,0.12682197239436435,0.11288856983875954,-0.1759676436319548,1.0482083735651948,45.5202471,-122.674194,-13.87638489776257
PA,Pennsylvania,43862,4261000,2022,"Pittsburgh, PA",General Purpose,2219133011,307743484,961331922,741493186,24771811,663577923,775865270,0,302958,57821,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/PA/Pittsburgh/PA%20Pittsburgh%202022.pdf,-195456137,924293454,352713530,2.3083941770946415,"Pittsburgh, Pennsylvania",PA,43862,2020,General Purpose,1836357586,62813200,540333554,0,5917299,582044068,607218809,0,302958,57821,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/PA/Pittsburgh/PA%20Pittsburgh%202020.pdf,-37638459,776368485,402893514,3.398562929149501,"Pittsburgh, Pennsylvania",20.844274988607804,3.8993441505925506,14.008192761102068,-0.12454899931697586,19.053448440787754,0.2777358976704557,0.7791453351053598,-0.3207734488905512,-4.192989888347979,40.4416941,-79.9900861,-31.513379731907047
TN,Tennessee,38563,4748000,2022,"Memphis, TN",General Purpose,4889827000,647971000,7984818000,1622918000,128376000,3063010000,3167317000,-1647070,631539,44317,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TN/Memphis/TN%20Memphis%202022.pdf,-543664000,555464000,662704000,0.6123905391456637,"Memphis, Tennessee",TN,38563,2020,General Purpose,4403060000,605559000,6665198000,0,132839000,2925057000,2869453000,-58318,631539,44317,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TN/Memphis/TN%20Memphis%202020.pdf,-661163000,578293000,933940000,0.6606045311782186,"Memphis, Tennessee",11.055197975953087,0.07003776675765698,4.716249973932132,-0.29042122620296806,-3.9476528334252707,0.10380515031959053,0.19798661645160429,-0.072984652325292207,0.17771563139498125,35.1460249,-90.0517638,-42.72876766938525
TX,Texas,43770,4835000,2022,"Houston, TX",General Purpose,22502566000,1614261000,29315179000,3488493000,570241000,4567147000,6763312000,-6316493000,2301572,55499,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Houston/TX%20Houston%202022.pdf,581904000,2192174000,2350595000,0.7676080026664684,"Houston, Texas",TX,43770,2020,General Purpose,25651079000,803248000,26236230000,0,522645000,5521131000,5507561000,-7401262000,2301572,55499,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Houston/TX%20Houston%202020.pdf,-816818000,4944343000,2233624000,0.9776968337295412,"Houston, Texas",-12.274388145621476,1.0096670019719938,-17.27877856910115,0.0523682589370458,-55.662986973193405,0.22800491905582163,0.11735485624268426,-0.2148813658950534,1.7124034974743456,29.7589382,-95.3676974,-33.441855057056955
TX,Texas,38656,4865000,2022,"San Antonio, TX",General Purpose,5928044000,582568000,9641978000,2956827000,NA,2578927000,3103890000,-881203000,1434367,54923,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/San%20Antonio/TX%20San%20Antonio%202022.pdf,-57605000,454333000,811969000,0.6148161715365872,"San Antonio, Texas",TX,38656,2020,General Purpose,6535995000,443951000,8654512000,0,245737000,2580564000,2570306000,-1235228000,1434367,54923,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/San%20Antonio/TX%20San%20Antonio%202020.pdf,-454209000,993046000,1170748000,0.755212425611057,"San Antonio, Texas",-9.301583003046973,0.31223490880750354,-0.06343574505418195,-0.30645279769856537,-54.248544377601846,0.20759551586464803,0.11409840323752513,-0.18590299803511898,0.8731751242269528,29.4246002,-98.4951405,-33.92023653306313
TX,Texas,38669,4819000,2022,"Dallas, TX",General Purpose,12395558000,866539000,16650163000,4202024000,23469000,2792371000,3660182000,-4708233000,1304317,57995,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Dallas/TX%20Dallas%202022.pdf,1272000,435145000,63060000,0.7444706697465965,"Dallas, Texas",TX,38669,2020,General Purpose,12969622000,520329000,15051454000,3409197000,24711000,2718982000,3181977000,-5846746000,1304317,57995,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Dallas/TX%20Dallas%202020.pdf,-57334000,852963000,133286000,0.8616856550868773,"Dallas, Texas",-4.426219977729497,0.6653674886466063,2.699135191038411,-0.5268820431253095,-48.984305298119615,0.15028549860668383,0.10621624993837804,-0.1360298673284319,1.0221857885373427,32.7762719,-96.7968559,-31.36886866103018
TX,Texas,38712,4805000,2022,"Austin, TX",General Purpose,16018263000,943208000,20508416000,2811715000,181131000,4977519000,5203837000,-2891887000,961900,79542,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Austin/TX%20Austin%202022.pdf,-716890000,2023188000,4253955000,0.7810580300302081,"Austin, Texas",TX,38712,2020,General Purpose,15202009000,536339000,18022079000,0,180250000,4579745000,4246064000,0,961900,79542,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Austin/TX%20Austin%202020.pdf,-870020000,3003314000,3504494000,0.843521382854886,"Austin, Texas",5.369382428335624,0.7586041663947615,8.685505415694541,0.21385712174139834,-32.63481607317783,0.225567254756405,0.13796060931704937,-0.07405070469378208,0.17600744810464128,30.2711286,-97.7436995,-13.4735810507782
TX,Texas,38708,4827000,2022,"Fort Worth, TX",General Purpose,6295537000,455775000,10340868000,1949983000,NA,2084882000,2358042000,-1487001000,918937,68235,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Fort%20Worth/TX%20Fort%20Worth%202022.pdf,-182615000,2062436000,864008000,0.6088016015676827,"Fort Worth, Texas",TX,38708,2020,General Purpose,6248476000,379448000,8971644000,0,160866000,514751000,2590058000,-1458753000,918937,68235,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Fort%20Worth/TX%20Fort%20Worth%202020.pdf,1695859000,2259058000,970878000,0.6964694542048258,"Fort Worth, Texas",0.7531596504491654,0.2011527271193945,305.02728503684307,-0.11007562227179934,-8.703716327779102,-0.08957946115492395,0.15261684480570117,-0.1258746555327905,-1.1076828910894125,32.753177,-97.3327459,-22.864309087587
TX,Texas,43166,4824000,2022,"El Paso, TX",General Purpose,2658808584,320617220,3622472296,307427053,75405005,820918153,1054928417,-395266887,678697,51241,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/El%20Paso/TX%20El%20Paso%202022.pdf,-86606956,249896511,120299852,0.733976236874442,"El Paso, Texas",TX,43166,2020,General Purpose,2782722728,175729645,2850676150,0,69805882,844169891,933071876,-1024908524,678697,51241,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/El%20Paso/TX%20El%20Paso%202020.pdf,-86827660,590743738,156786139,0.9761623494131384,"El Paso, Texas",-4.452982065125103,0.824491365699851,-2.75439082202471,-0.2327137286032664,-57.6979839268309,0.13059716419959913,0.27074143304563025,-0.24810023935495656,0.0025418628119196116,31.7550511,-106.488234,-36.97822367656097
TX,Texas,31543,4804000,2022,"Arlington, TX",General Purpose,1969829000,130931000,4994679000,872482000,44340000,678643000,731306000,0,394257,59889,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Arlington/TX%20Arlington%202022.pdf,-78268000,-119626000,143042000,0.394385505054479,"Arlington, Texas",TX,31543,2020,General Purpose,2015112000,55342000,4642449000,0,39544000,598609000,988707000,0,394257,59889,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Arlington/TX%20Arlington%202020.pdf,334756000,140315000,125696000,0.4340622804903188,"Arlington, Texas",-2.247170380604155,1.3658523363810489,13.369996107642883,0.1379996181262729,-185.25531839076365,-0.26034103126608793,0.07587159277355551,-0.09140802419187571,-1.23380611549905,32.7355816,-97.1071186,-29.79585734930153
TX,Texas,38701,4817000,2022,"Corpus Christi, TX",General Purpose,1955699167,151263653,3881287980,585004945,48785499,633795570,799660967,NA,317863,59812,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Corpus%20Christi/TX%20Corpus%20Christi%202022.pdf,14601744,141067731,13937528,0.50387891263868545,"Corpus Christi, Texas",TX,38701,2020,General Purpose,1928720995,87504254,3543052934,0,37242980,485734670,667414021,100111000,317863,59812,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Corpus%20Christi/TX%20Corpus%20Christi%202020.pdf,94175097,227467000,9212565,0.5443669713459607,"Corpus Christi, Texas",1.3987596998185836,0.7286434211529876,30.48184721918244,0.5128824599880707,-37.98321031182545,0.19814828852689026,0.09546429373216923,-0.07437640569406244,-0.84495111271295,27.7635302,-97.4033191,-29.859807650781523
TX,Texas,38665,4858016,2022,"Plano, TX",General Purpose,794523367,74594509,2611871007,180753917,55282141,599436678,674630973,0,285469,95002,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Plano/TX%20Plano%202022.pdf,599786,-37631774,-5690194,0.3041970161890158,"Plano, Texas",TX,38665,2020,General Purpose,747692669,66533729,2363327140,0,48803200,599131634,649535368,0,285469,95002,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Plano/TX%20Plano%202020.pdf,-16129995,74014899,12327491,0.3163729034144634,"Plano, Texas",6.263361932200515,0.12115328753029911,0.050914353822953035,-1.4615857354915125,-150.8435119258894,0.03863624097525664,0.10516693300445913,-0.038485872506902455,1.0371845124564514,33.0136764,-96.6925096,-0.6336893510290196
TX,Texas,38693,4845000,2022,"Lubbock, TX",General Purpose,1921731747,142484404,3351931458,141024593,41646009,783128409,943795736,-32157161,257157,54747,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Lubbock/TX%20Lubbock%202022.pdf,18182923,99473975,154946406,0.5733207170491015,"Lubbock, Texas",TX,38693,2020,General Purpose,1869606346,96255991,2981185936,0,38129914,640991169,749999064,0,257157,54747,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Lubbock/TX%20Lubbock%202020.pdf,12751904,167632275,150930890,0.6271351019817772,"Lubbock, Texas",2.78804150999603,0.48026530629142866,22.174601909375134,0.026604997823838447,-40.6594135884632,0.25839588514473133,0.12436175735400357,-0.08580987535639403,0.4258986736412068,33.5855677,-101.8470215,-34.06640865073169
TX,Texas,47012,4837000,2022,"Irving, TX",General Purpose,1295144867,96059019,2473882603,405982135,36014881,438488241,561512341,117896029,256687,70340,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Irving/TX%20Irving%202022.pdf,26965081,-4305530,17063616,0.5235272140357098,"Irving, Texas",TX,47012,2020,General Purpose,1041752554,49882637,2026247410,0,36386710,427556057,465446366,47752358,256687,70340,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Irving/TX%20Irving%202020.pdf,-11992328,164966856,16706512,0.5141289996763031,"Irving, Texas",24.323656517764583,0.9257004997550551,2.5569007434269606,0.021375138030008897,-102.60993638625204,0.2063953701595771,0.22091832951436075,0.018279875994786962,3.248527642005789,32.8295183,-96.9442177,-21.11605733933525
TX,Texas,40881,4841464,2022,"Laredo, TX",General Purpose,1494245564,118603456,2458780162,716861357,47515435,566188232,658183597,-189603707,255212,52438,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Laredo/TX%20Laredo%202022.pdf,-26608091,187273236,172161855,0.6077182446374398,"Laredo, Texas",TX,40881,2020,General Purpose,1409404951,46912739,2024649090,0,44279265,549516642,526385016,-241882780,255212,52438,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Laredo/TX%20Laredo%202020.pdf,-70044365,250329436,265995373,0.6961230753325259,"Laredo, Texas",6.01960514895339,1.5281716337219193,3.0338644411791993,-0.3527637226982892,-25.189286968233333,0.25038437074356235,0.21442287166908514,-0.12699597790643075,0.6201251735239516,27.5030915,-99.5075644,-35.984087171735624
TX,Texas,44101,4829000,2022,"Garland, TX",General Purpose,1864177891,206533576,3162895651,727728382,NA,718474852,719240669,199319499,246001,61607,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Garland/TX%20Garland%202022.pdf,-205767759,-62295681,70484261,0.5893896279539321,"Garland, Texas",TX,44101,2020,General Purpose,1457720709,129484878,2488565954,0,29549404,628309131,726223208,144058141,246001,61607,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Garland/TX%20Garland%202020.pdf,-31570801,15972628,85640582,0.5857673599757043,"Garland, Texas",27.883062886499747,0.5950401250715933,14.35053488025785,-0.17697592246629057,-490.01522479581945,-0.009614866232696877,0.27097119765546707,0.006183799620344302,-5.517660384986748,32.912624,-96.6388833,-28.36901815524143
VA,Virginia,230476,5182000,2022,"Virginia Beach, VA",General Purpose,2142426048,213021020,6422674813,1534726843,47833459,1611648398,1778892587,0,459471,81634,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/VA/Virginia%20Beach/VA%20Virginia%20Beach%202022.pdf,-45776831,260062702,99991906,0.33357224371122773,"Virginia Beach, Virginia",VA,230476,2020,General Purpose,2174515595,103328094,5963034244,0,50506959,1546388767,1632118091,511815144,459471,81634,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/VA/Virginia%20Beach/VA%20Virginia%20Beach%202020.pdf,-17598770,417692180,103615930,0.3646659579706415,"Virginia Beach, Virginia",-1.4757101339620422,1.061598271618172,4.220130952360959,-0.034975548643919906,-37.738192273554176,0.08992884571855407,0.07708165846313728,-0.08526629256114182,-1.601138090900671,36.8529841,-75.9774183,-11.736126106672423
VA,Virginia,230275,5116000,2022,"Chesapeake, VA",General Purpose,1015516870,64408805,3295430083,819823950,28383652,881782932,964023667,0,249415,88815,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/VA/Chesapeake/VA%20Chesapeake%202022.pdf,17831930,69545639,46042830,0.30815913080320084,"Chesapeake, Virginia",VA,230275,2020,General Purpose,1137616969,84316399,3110000000,0,23227413,815696278,855449210,252237138,249415,88815,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/VA/Chesapeake/VA%20Chesapeake%202020.pdf,-44563467,162210178,41676036,0.3657932376205788,"Chesapeake, Virginia",-10.732970967137534,-0.23610583748957306,8.101870240481837,0.10477949486366697,-57.12621744364278,0.12692098575904934,0.05962382090032154,-0.1575592462897285,1.4001468287913954,36.7183708,-76.2466798,-5.772137601116221
