"","state.abb","state.name","id","geo_id","year","name","total_liabilities","current_liabilities","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","total_assets","current_assets","compensated_absences","expenses","revenues","population","median_hh_income_21"
"7747","MN","Minnesota",1035818,"2724758",2021,"graceville",4511601,1874,0,0,0,0,0,0,2127,2002788,2030898,527,NA
"7748","OR","Oregon",86385,"4149450",2021,"molalla",11270922,584500,3891314,0,0,41285,0,0,346182,11902834,15584500,10227,NA
"7749","NE","Nebraska",98054,"3116655",2021,"falls city",15048434,2031434,0,0,0,0,0,0,0,15932449,16238824,4140,NA
"7750","MN","Minnesota",117261,"2725010",2021,"grand meadow",1956069,81482,215587,0,0,0,0,0,0,1443966,1791255,1127,NA
"7751","OR","Oregon",86393,"4149550",2021,"monmouth",34066571,1473322,7431106,0,210333,0,0,0,438138,8978517,17092256,11113,NA
"7752","NE","Nebraska",109123,"3117145",2021,"fort calhoun",5521148,170128,0,0,0,0,0,0,0,1734862,2235450,1105,NA
"7753","OR","Oregon",86396,"4149600",2021,"monroe",1520191,0,170915,0,0,0,0,0,0,772276,1526056,645,NA
"7754","NE","Nebraska",109126,"3117530",2021,"franklin",458891,311434,0,0,0,0,0,0,0,2594370,2896568,938,NA
"7755","NE","Nebraska",109132,"3117670",2021,"fremont",128313601,21613238,0,0,0,0,0,0,3333928,94595556,119568837,27134,NA
"7756","NE","Nebraska",120927,"3117775",2021,"friend",0,0,0,0,0,0,0,0,0,5646681,3417196,953,NA
"7757","NE","Nebraska",109139,"3117810",2021,"fullerton",3709804,82092,0,0,0,0,0,0,5699,1919646,2403039,1252,NA
"7758","MN","Minnesota",47082,"2725118",2021,"grand rapids",32868877,2383541,3235362,1514250,19792,0,0,0,543555,18264291,22388064,11120,NA
"7759","OR","Oregon",86400,"4149750",2021,"monument",301033,4056,0,0,0,0,0,0,0,266443,1905097,115,NA
"7760","MN","Minnesota",106058,"2725280",2021,"granite falls",36514214,1450688,1390083,113851,110110,0,89826167,0,527230,12097290,13717645,2734,NA
"7761","OR","Oregon",86405,"4150000",2021,"moro",1109945,6179,0,0,0,0,0,0,0,487692,805160,367,NA
"7762","OK","Oklahoma",125931,"4012900",2021,"catoosa",6134604,887909,2370005,0,0,0,0,0,174079,11553096,13509101,7424,NA
"7763","OR","Oregon",86423,"4150150",2021,"mount angel",23943,23943,0,0,0,0,0,0,0,3354136,4003034,3390,NA
"7764","MN","Minnesota",117409,"2725604",2021,"greenbush",2768753,378076,89680,134368,0,0,0,0,7492,1340396,2541700,683,NA
"7765","OR","Oregon",190980,"4150250",2021,"mt vernon",934736,14604,0,0,0,0,0,0,0,691280,972406,548,NA
"7766","NE","Nebraska",109148,"3118405",2021,"geneva",10304285,512342,0,0,0,0,0,0,0,3795526,3712619,2135,NA
"7767","NE","Nebraska",109149,"3118475",2021,"genoa",877056,40780,0,0,0,0,0,0,0,1332616,1495677,894,NA
"7768","MN","Minnesota",117115,"2725622",2021,"greenfield",2368382,544826,204982,0,0,0,0,0,18574,2834205,3742871,2905,NA
"7769","NE","Nebraska",109152,"3118580",2021,"gering",15178563,1713882,0,0,0,0,0,0,624873,23507297,28307089,8621,NA
"7770","NE","Nebraska",108645,"3118615",2021,"gibbon",3626717,288381,0,0,0,0,0,0,0,4165987,6017406,1877,NA
"7771","MN","Minnesota",117490,"2726000",2021,"grey eagle",0,0,0,0,0,0,0,0,0,4957846,4999543,333,NA
"7772","MN","Minnesota",97913,"2726576",2021,"hallock",2730744,267271,202413,0,0,0,0,0,40083,2061472,2842609,907,NA
"7773","MN","Minnesota",1265903,"2726666",2021,"hamburg",2582205,59253,93950,180181,0,0,6070990,0,17008,846946,1092898,565,NA
"7774","MN","Minnesota",116903,"2726738",2021,"ham lake",3932288,2180831,664217,776580,0,0,0,0,99292,5995723,13634567,16472,NA
"7775","OK","Oklahoma",125731,"4013500",2021,"chandler",3386699,0,0,0,0,0,0,0,0,5538852,8327048,2855,NA
"7776","PA","Pennsylvania",126406,"4248360",2021,"meadville",65654023,961201,6182431,0,3792962,0,0,0,36895,14041744,16217265,13036,NA
"7777","NJ","New Jersey",55025,"3458200",2021,"perth amboy",384979736,0,87693302,0,523620707,0,0,0,7423703,150070132,159854818,55444,NA
"7778","MN","Minnesota",117479,"2726936",2021,"hancock",2377168,72574,85409,0,0,0,0,0,0,1160604,1250698,861,NA
"7779","NJ","New Jersey",55488,"3459190",2021,"plainfield",102414279,0,101771214,0,275331034,0,0,0,3661756,139230546,151054288,54598,NA
"7780","MN","Minnesota",117564,"2726990",2021,"hanover",2596005,1049818,209252,0,0,0,0,0,51935,3947499,5809122,3550,NA
"7781","NJ","New Jersey",1035882,"3459640",2021,"pleasantville",48952138,0,24203770,0,28246174,0,0,0,4378371,49883230,51036569,20629,NA
"7782","OK","Oklahoma",125769,"4013650",2021,"checotah",108077,3608,0,0,0,0,0,0,0,6906593,8445019,3022,NA
"7783","NJ","New Jersey",1035883,"3461530",2021,"rahway",224222763,0,61607466,0,54770012,0,0,0,8279118,132977120,141533573,29551,NA
"7784","MN","Minnesota",116939,"2727008",2021,"hanska",3587069,81163,72599,0,0,0,0,0,0,792316,850555,384,NA
"7785","MN","Minnesota",117017,"2727530",2021,"hastings",38575263,3439742,5775531,2391129,4393384,0,0,0,1988157,29439661,36348507,22165,NA
"7786","MN","Minnesota",116985,"2727746",2021,"hawley",56649,56649,0,0,0,0,0,0,0,0,0,2235,NA
"7787","MN","Minnesota",1035820,"2727872",2021,"hayfield",5423516,195744,149466,0,0,0,0,0,11050,2262162,2531513,1365,NA
"7788","MN","Minnesota",117193,"2728430",2021,"hendricks",3137430,94855,102490,0,0,0,0,0,7474,1319305,1371337,613,NA
"7789","OK","Oklahoma",125472,"4013750",2021,"cherokee",3427932,331077,56650,0,0,0,0,0,0,2034542,2416647,1466,NA
"7790","NJ","New Jersey",121589,"3466390",2021,"sea isle",126876877,0,0,0,0,0,0,0,1510383,54539968,60936889,2103,NA
"7791","MN","Minnesota",97927,"2728646",2021,"herman",2377445,26887,64057,0,0,0,0,0,1475,1016197,844811,383,NA
"7792","MN","Minnesota",81320,"2728790",2021,"hibbing",50609119,2559737,5432627,239528,29744930,0,0,0,1543715,25425399,32109856,16207,NA
"7793","OR","Oregon",86458,"4150950",2021,"myrtle creek",9502548,385481,2033602,0,64582,8946,0,0,117560,5279737,6477565,3477,NA
"7794","NE","Nebraska",109158,"3119350",2021,"gordon",3063556,26380,0,0,0,0,0,0,0,2341733,2912358,1510,NA
"7795","OR","Oregon",86461,"4151050",2021,"myrtle point",13495909,138586,2910092,23605,100910,0,0,0,58048,5338068,4812114,2480,NA
"7796","OK","Oklahoma",125623,"4013950",2021,"chickasha",17451738,2530081,9947149,53824,662333,0,0,0,783557,25244749,28717010,16056,NA
"7797","NE","Nebraska",108803,"3119385",2021,"gothenburg",8834897,1017130,0,0,0,0,0,0,69188,15275531,15445962,3483,NA
"7798","OR","Oregon",86470,"4151700",2021,"nehalem",1959777,0,0,0,0,0,0,0,0,908359,722875,271,NA
"7799","OK","Oklahoma",65724,"4014200",2021,"choctaw",35123357,1534024,2226576,0,0,0,0,0,155200,11726042,16213537,12174,NA
"7800","NE","Nebraska",35446,"3119595",2021,"grand island",148405764,18712670,656788,0,2395420,0,0,0,5169596,202472631,243631763,53130,NA
"7801","OR","Oregon",86490,"4152100",2021,"newberg",66433680,4795146,26114407,0,1381667,109976,0,0,1311573,36281915,46372284,25453,NA
"7802","NE","Nebraska",81848,"3119910",2021,"grant",3933480,203369,0,0,0,0,0,0,0,3876422,4725777,1200,NA
"7803","OR","Oregon",103169,"4152450",2021,"newport",70016187,11585232,6823585,0,435082,47105,0,0,732543,35833663,41489609,10253,NA
"7804","MN","Minnesota",117327,"2729294",2021,"hinckley",6091394,214081,358718,289797,0,0,20100698,0,54771,5561412,6212461,1906,NA
"7805","OR","Oregon",86504,"4153000",2021,"north bend",18435365,1015578,11338238,0,314732,0,0,0,423086,12684063,15082990,10316,NA
"7806","MN","Minnesota",117083,"2729474",2021,"hoffman",5230614,170561,64057,0,0,0,0,0,3449,1423864,1300666,700,NA
"7807","OR","Oregon",86539,"4153150",2021,"north plains",18091538,1398058,2101473,0,65860,10237,0,0,55475,4528055,7041641,3440,NA
"7808","NE","Nebraska",109175,"3120260",2021,"gretna",67024447,5690517,0,0,0,0,0,0,0,19072591,33755712,9259,NA
"7809","OR","Oregon",86540,"4153300",2021,"north powder",260397,84354,130599,0,0,0,0,0,0,460110,646017,503,NA
"7810","MN","Minnesota",106060,"2730140",2021,"hopkins",101732792,8468013,5612257,0,1066957,0,0,0,1087622,31493776,36550398,19079,NA
"7811","OR","Oregon",53943,"4153750",2021,"nyssa",8821580,74096,0,0,0,0,0,0,0,3162166,3256790,3200,NA
"7812","OR","Oregon",86572,"4154000",2021,"oakland",4133356,118049,335470,794,0,0,0,0,0,1790106,2092747,934,NA
"7813","MN","Minnesota",117565,"2730284",2021,"howard lake",10566564,304470,464217,213950,28435,0,0,0,86130,5854119,7012216,2074,NA
"7814","NE","Nebraska",108649,"3121275",2021,"hartington",3529901,72034,0,0,0,0,0,0,0,2474912,3170643,1513,NA
"7815","NE","Nebraska",108739,"3121345",2021,"harvard",0,0,0,0,0,0,0,0,0,2159855,1592212,949,NA
"7816","OR","Oregon",37566,"4154100",2021,"oakridge",8581002,497853,3235142,0,80840,18995,0,0,146820,5729508,5814671,3208,NA
"7817","NE","Nebraska",98055,"3121415",2021,"hastings",42820560,15375484,0,0,0,0,0,0,4968725,102480357,127656175,25144,NA
"7818","MN","Minnesota",66543,"2730302",2021,"hoyt lakes",11061779,573895,657649,141788,832104,0,0,0,0,7083749,10998557,2021,NA
"7819","OK","Oklahoma",98465,"4014700",2021,"claremore",86931967,3109475,14636251,0,2959994,0,0,0,1623667,59685442,61190344,19580,NA
"7820","OR","Oregon",37569,"4154900",2021,"ontario",22178520,2711867,14083992,0,360996,0,0,0,401435,21813919,24304884,11649,NA
"7821","NE","Nebraska",109191,"3121905",2021,"hebron",4334235,1023735,0,0,0,0,0,0,0,4058773,4937148,1456,NA
"7822","OR","Oregon",1268117,"4155200",2021,"oregon city",81493377,9098697,29626537,0,12873465,0,0,0,1228888,66388506,81590350,37580,NA
"7823","OR","Oregon",86618,"4156250",2021,"paisley",173011,4718,0,0,0,0,0,0,0,209142,368134,246,NA
"7824","NE","Nebraska",109193,"3122080",2021,"henderson",0,0,0,0,0,0,0,0,0,4359439,4612345,1087,NA
"7825","NE","Nebraska",81849,"3122325",2021,"hickman",9334486,416905,0,0,0,0,0,0,48439,4502426,6419237,2608,NA
"7826","OR","Oregon",37573,"4157150",2021,"pendleton",72966062,5223197,21170989,0,1445807,160154,0,0,713672,40682953,44745991,17071,NA
"7827","MN","Minnesota",117516,"2730392",2021,"hugo",26364152,7112730,1199996,1364287,0,0,0,0,590074,11526747,25291263,15756,NA
"7828","OR","Oregon",86636,"4157450",2021,"philomath",11719996,408074,2868567,0,145889,0,0,0,352820,7655546,12415295,5351,NA
"7829","MN","Minnesota",100207,"2730644",2021,"hutchinson",85550708,6834749,7876430,371749,766914,0,0,0,1433986,79226959,83735120,14601,NA
"7830","NE","Nebraska",109203,"3122640",2021,"holdrege",6168407,673776,0,0,0,0,0,0,244527,19762843,21194079,5511,NA
"7831","OR","Oregon",86641,"4157500",2021,"phoenix",8400361,486479,2298183,0,0,16013,21096504,0,76789,5383123,6384325,4475,NA
"7832","OK","Oklahoma",125877,"4015350",2021,"cleveland",12042713,281155,0,0,0,0,0,0,0,6063739,8338213,3204,NA
"7833","OR","Oregon",86644,"4157650",2021,"pilot rock",4644009,286009,923173,0,0,5475,0,0,0,1803994,2727023,1334,NA
"7834","MN","Minnesota",117114,"2730842",2021,"independence",5970583,625457,260497,0,0,0,0,0,41657,3975185,4534705,3753,NA
"7835","NE","Nebraska",109206,"3123025",2021,"hooper",3113868,1400662,0,0,0,0,0,0,0,1680540,2123468,858,NA
"7836","MN","Minnesota",117029,"2731076",2021,"inver grove heights",69884532,12333937,8413878,2501854,810707,0,0,0,2951224,43367725,59732399,35812,NA
"7837","OR","Oregon",37572,"4159000",2021,"portland",9676620990,362782129,5447870710,0,95444851,2403478,10259480676,0,112505275,2315364498,2400174810,652518,79057
"7838","OR","Oregon",86704,"4159250",2021,"port orford",3966595,123607,1323795,0,0,6894,0,0,39047,2587934,2336338,1145,NA
"7839","MN","Minnesota",117128,"2731328",2021,"isanti",15593140,1236055,1504415,0,163082,0,70019486,0,303817,12145273,14981360,6810,NA
"7840","NE","Nebraska",109211,"3123445",2021,"humboldt",1565000,0,0,0,0,0,0,0,0,1172211,1175842,800,NA
"7841","OK","Oklahoma",125580,"4015400",2021,"clinton",31701823,580759,2531605,313950,0,0,0,0,228320,16413067,18666339,8525,NA
"7842","NE","Nebraska",109214,"3123480",2021,"humphrey",3906476,38497,0,0,0,0,0,0,0,1153054,1752916,854,NA
"7843","NE","Nebraska",108657,"3123690",2021,"imperial",6349378,316678,0,0,0,0,0,0,0,6507197,8284170,2066,NA
"7844","OR","Oregon",126020,"4159600",2021,"powers",1885853,297997,0,0,0,580,0,0,0,962413,1505825,707,NA
"7845","NE","Nebraska",109217,"3123830",2021,"indianola",1370951,155277,0,0,0,0,0,0,0,1239245,1297900,529,NA
"7846","OR","Oregon",126022,"4159650",2021,"prairie city",3242209,109259,0,0,0,0,0,0,0,1362013,1376698,842,NA
"7847","MN","Minnesota",117237,"2731472",2021,"isle",15547,15547,187900,0,0,0,0,0,0,1211983,1252418,803,NA
"7848","OR","Oregon",86726,"4159850",2021,"prineville",35661818,2886516,7058678,0,477142,0,0,0,1129099,19105827,24864521,10731,NA
"7849","NE","Nebraska",35441,"3125055",2021,"kearney",65244385,9530777,0,0,0,0,0,0,1890120,55768009,78492567,33784,NA
"7850","OR","Oregon",86736,"4160850",2021,"rainier",66760,38,2198327,0,0,17406,0,0,66722,4422343,5737464,1905,NA
"7851","OR","Oregon",86749,"4161300",2021,"reedsport",11104156,316636,2909793,16076,42743,0,0,0,220921,7025774,9324632,4323,NA
"7852","OR","Oregon",86759,"4161700",2021,"richland",81176,26879,0,0,0,0,0,0,6254,416465,517842,166,NA
"7853","MN","Minnesota",117144,"2731562",2021,"jackson",20349046,1369568,661919,0,0,0,0,0,201186,12429021,15448183,3318,NA
"7854","OR","Oregon",86760,"4161850",2021,"riddle",3200,3200,0,0,0,0,0,0,189688,1620929,1594393,1212,NA
"7855","NE","Nebraska",109231,"3125475",2021,"kimball",2508931,347900,0,0,0,0,0,0,0,7432684,8153244,2291,NA
"7856","NJ","New Jersey",1036491,"3468430",2021,"somers point",53130432,0,15138286,0,10850702,0,0,0,1135748,44528999,47580053,10474,NA
"7857","MN","Minnesota",117508,"2731706",2021,"janesville",10242482,1332013,1445448,132210,0,0,0,0,46603,8232740,9314360,2419,NA
"7858","OK","Oklahoma",125975,"4016350",2021,"collinsville",662260,20906,0,0,0,0,0,0,274189,18337550,20656536,7898,NA
"7859","MN","Minnesota",117432,"2732174",2021,"jordan",25033046,1141240,1336383,412434,0,0,0,0,191867,9419208,14412061,6662,NA
"7860","OK","Oklahoma",125953,"4016450",2021,"comanche",2360828,0,0,0,0,0,0,0,0,3666585,3923683,1373,NA
"7861","NJ","New Jersey",121737,"3471430",2021,"summit",176347060,0,47257714,0,0,0,0,0,413883,159350525,168763406,22731,NA
"7862","NJ","New Jersey",1208596,"3474000",2021,"trenton",1036806944,0,247346583,0,191263751,0,0,0,10299489,319216219,345508470,90860,41715
"7863","NJ","New Jersey",121495,"3475620",2021,"ventnor",124914828,0,37500784,0,0,0,0,0,2468708,66723058,71828751,9206,NA
"7864","NJ","New Jersey",55190,"3476070",2021,"vineland",697407485,0,111102445,0,15902066,0,0,0,4340718,263572092,285260950,60780,NA
"7865","PA","Pennsylvania",42714,"4260000",2021,"philadelphia",18803884000,2887334000,4721351000,0,2088155000,0,14122297000,0,5984000,8408336000,8763843000,1603799,52899
"7866","RI","Rhode Island",108565,"4414140",2021,"central falls",43141115,3010300,30676458,0,2278915,0,0,0,339442,17140779,25331351,22583,NA
"7867","NE","Nebraska",108668,"3126350",2021,"laurel",5851843,201042,0,0,0,0,0,0,0,2538803,4670102,974,NA
"7868","OR","Oregon",86793,"4162900",2021,"rockaway beach",5039088,159967,2213723,0,53230,0,0,0,99741,4373118,6167380,1449,NA
"7869","NE","Nebraska",109238,"3126385",2021,"la vista",57340127,5502299,0,0,0,0,0,0,1810318,28042953,32499163,16749,NA
"7870","OR","Oregon",86799,"4163450",2021,"rogue river",4722046,344034,1673218,0,0,0,0,0,45220,3328785,3468857,2409,NA
"7871","NE","Nebraska",108811,"3126910",2021,"lexington",15204685,2107820,0,0,0,0,0,0,366772,30760673,35611167,10668,NA
"7872","NE","Nebraska",35447,"3128000",2021,"lincoln",1668339134,141527498,39668000,0,26979000,0,4147580763,0,33791000,766018047,935618237,291105,62294
"7873","OR","Oregon",65025,"4163650",2021,"roseburg",38959736,2941939,27539361,0,2294829,216672,0,0,2049317,44602242,45323889,23664,NA
"7874","OR","Oregon",86811,"4164200",2021,"rufus",930139,4594,0,0,0,0,0,0,0,485279,466829,264,NA
"7875","OR","Oregon",37570,"4164900",2021,"salem",573928895,26455697,208698814,0,19600900,0,0,0,12751954,339841388,383209458,175472,63927
"7876","NE","Nebraska",108673,"3129050",2021,"long pine",16418,16418,0,0,0,0,0,0,0,334104,465306,302,NA
"7877","NE","Nebraska",108674,"3129260",2021,"louisville",4403755,512501,0,0,0,0,0,0,0,7735865,8708459,1315,NA
"7878","NE","Nebraska",109263,"3129470",2021,"loup city",0,0,0,0,0,0,0,0,0,1799092,2117391,1053,NA
"7879","PA","Pennsylvania",43862,"4261000",2021,"pittsburgh",2033199668,45437895,822015601,0,395364862,0,748652689,0,31767924,625367419,705998444,302958,57821
"7880","PA","Pennsylvania",45610,"4261048",2021,"pittston",0,0,0,0,0,0,0,0,0,0,0,7590,NA
"7881","NJ","New Jersey",1036492,"3481170",2021,"wildwood",227880183,0,34165464,0,1244807,0,0,0,4424275,64528298,69465984,5158,NA
"7882","OR","Oregon",42695,"4165250",2021,"sandy",46939783,2438265,10927374,0,369072,0,0,0,464061,20751561,23336728,12627,NA
"7883","NE","Nebraska",108677,"3129855",2021,"lyons",630234,160234,0,0,0,0,0,0,0,3105043,3147214,820,NA
"7884","NE","Nebraska",109278,"3130240",2021,"madison",0,0,0,0,0,0,0,0,0,10382928,10956819,2280,NA
"7885","MN","Minnesota",117486,"2732876",2021,"kerkhoven",0,0,0,0,0,0,0,0,0,1154899,1253117,802,NA
"7886","OR","Oregon",86837,"4165500",2021,"scappoose",10363597,760477,5541994,0,184207,0,0,0,212632,10410740,10335415,8011,NA
"7887","OR","Oregon",86844,"4165650",2021,"scio",132784,0,0,0,0,0,0,0,0,970400,1024793,961,NA
"7888","MN","Minnesota",117457,"2733164",2021,"kimball",4523864,182382,98220,184510,0,0,0,0,5262,1771653,1924407,802,NA
"7889","NE","Nebraska",109289,"3129925",2021,"mccook",8826883,707160,0,0,0,0,0,0,0,15468619,17639348,7430,NA
"7890","OR","Oregon",86848,"4165800",2021,"scotts mills",0,0,0,0,0,0,0,0,0,381970,244841,421,NA
"7891","OK","Oklahoma",125869,"4016500",2021,"commerce",340115,9598,0,0,0,0,0,0,0,1931544,1917480,2269,NA
"7892","OR","Oregon",86853,"4165950",2021,"seaside",50430949,3520843,16567576,0,520270,0,0,0,799446,22982770,23042081,7118,NA
"7893","OR","Oregon",86857,"4166200",2021,"seneca",945049,1870,0,0,0,0,0,0,0,318406,519375,165,NA
"7894","NE","Nebraska",109310,"3132060",2021,"milford",0,0,0,0,0,0,0,0,0,2535255,3050891,2161,NA
"7895","OR","Oregon",86864,"4167050",2021,"sheridan",84650,84650,1771376,0,0,0,0,0,0,4426316,5534233,6229,NA
"7896","NE","Nebraska",109315,"3132305",2021,"minatare",2217204,37747,0,0,0,0,0,0,0,938311,932622,721,NA
"7897","MN","Minnesota",117049,"2734172",2021,"lake city",8517560,1571593,2514145,516877,44935,0,0,0,562440,21266321,23889420,5249,NA
"7898","NE","Nebraska",109317,"3132340",2021,"minden",4713255,87995,0,0,0,0,0,0,0,6696540,7989097,3121,NA
"7899","NE","Nebraska",103093,"3132410",2021,"mitchell",3575069,461595,0,0,0,0,0,0,0,4170306,4280096,1544,NA
"7900","OR","Oregon",86878,"4167100",2021,"sherwood",46345875,3134874,17197562,0,674469,86655,0,0,1007989,32151476,37501430,20450,NA
"7901","MN","Minnesota",1035826,"2734190",2021,"lake crystal",11367387,625150,736592,0,0,0,0,0,95422,6690316,8545620,2543,NA
"7902","MN","Minnesota",117145,"2734316",2021,"lakefield",10524956,793712,335582,0,0,0,0,0,19306,5190449,5945339,1734,NA
"7903","NM","New Mexico",43596,"3501780",2021,"alamogordo",96854086,5892943,31114966,0,10833694,0,0,0,1397064,43703594,56138063,30930,NA
"7904","PA","Pennsylvania",1035957,"4263624",2021,"reading",509174470,44467409,46300422,0,64016839,0,0,0,1384173,127488217,181739408,95100,37107
"7905","NM","New Mexico",35917,"3502000",2021,"albuquerque",2493805208,192010899,904300000,0,314556997,0,5722653309,0,50009598,1093688347,1224799549,564581,58512
"7906","NM","New Mexico",35920,"3505220",2021,"artesia",45749368,1189532,19899432,0,0,0,0,0,317047,33137962,41235457,12869,NA
"7907","MN","Minnesota",117152,"2734676",2021,"lake lillian",216098,216098,0,0,0,0,0,0,0,2326896,1989635,249,NA
"7908","NM","New Mexico",82131,"3505780",2021,"aztec",23493545,1596788,9628031,0,3748785,0,0,0,748189,18418430,19949405,6210,NA
"7909","NM","New Mexico",108102,"3506270",2021,"bayard",3760278,210700,2094815,0,0,0,0,0,30184,4384205,4314672,2116,NA
"7910","NM","New Mexico",35929,"3506480",2021,"belen",30942970,1461691,10665745,0,3208806,0,0,0,281478,16653704,24213292,7362,NA
"7911","MN","Minnesota",116907,"2734784",2021,"lake park",2193501,157545,314219,199495,0,0,0,0,49094,2989184,3434544,730,NA
"7912","NM","New Mexico",121992,"3507880",2021,"bloomfield",0,0,0,0,0,0,0,0,0,0,0,7422,NA
"7913","MN","Minnesota",117018,"2735180",2021,"lakeville",195177488,22277568,11998327,6446775,1074408,0,0,0,4068547,89228271,139418913,69496,131125
"7914","NM","New Mexico",35921,"3512150",2021,"carlsbad",156883394,5081180,83424512,0,26427087,6607343,0,0,2606891,81333634,86891227,32229,NA
"7915","MN","Minnesota",117379,"2735288",2021,"lamberton",2137017,210185,37814,0,0,0,0,0,0,2257272,2286082,796,NA
"7916","PA","Pennsylvania",37735,"4269000",2021,"scranton",390117890,9521843,50747393,0,195437896,0,0,0,4588451,80566464,105184523,76336,54279
"7917","NM","New Mexico",46064,"3516420",2021,"clovis",60882405,3600377,14917096,0,11907263,0,0,0,1237354,53820381,64708418,38552,NA
"7918","MN","Minnesota",117055,"2735450",2021,"lanesboro",7245981,645153,316013,0,0,0,0,0,76621,3054917,5845093,725,NA
"7919","MN","Minnesota",117507,"2759152",2021,"sebeka",2623916,67833,209724,133584,0,0,0,0,37065,1668085,1908164,740,NA
"7920","NM","New Mexico",35924,"3520270",2021,"deming",36267360,1312627,17880414,0,5698758,0,0,0,559243,24766650,32024229,14766,NA
"7921","PA","Pennsylvania",126680,"4269720",2021,"sharon",21517034,8024328,1744889,4495874,6956167,0,0,0,518254,9119808,10492928,13150,NA
"7922","MN","Minnesota",1036391,"2736620",2021,"leroy",1525640,196116,106761,17505,0,0,0,0,9410,2994004,2992835,960,NA
"7923","NM","New Mexico",82139,"3525170",2021,"española",35355482,869211,16200027,0,5477895,0,0,0,769469,20174621,23116065,10533,NA
"7924","NM","New Mexico",44034,"3525800",2021,"farmington",284306773,26533925,120162492,0,40634512,0,0,0,5025977,199146160,231997881,46619,NA
"7925","NM","New Mexico",35925,"3528460",2021,"gallup",101128494,9989083,43448858,0,14164596,0,0,0,1651064,70202373,101154064,21907,NA
"7926","MN","Minnesota",116896,"2736836",2021,"lexington",3107569,508458,465479,207648,0,0,12233842,0,57354,6787595,8025188,2256,NA
"7927","NM","New Mexico",108117,"3530490",2021,"grants",41760722,2181106,11266320,0,197666,0,0,0,446379,18186038,24755921,9164,NA
"7928","NM","New Mexico",35922,"3532520",2021,"hobbs",172986333,7484709,76947634,0,58362000,0,0,0,2376639,117863972,101626160,40521,NA
"7929","OK","Oklahoma",227737,"4017800",2021,"coweta",30564773,818603,5393749,0,0,0,0,0,147710,12161779,15389271,9672,NA
"7930","MN","Minnesota",116897,"2737322",2021,"lino lakes",32668994,5033472,3394155,533340,502243,0,0,0,907942,19229163,30559553,21409,NA
"7931","NM","New Mexico",35919,"3539380",2021,"las cruces",575561183,41792528,188710885,0,62305240,0,0,0,5002122,231440883,274589646,111392,42058
"7932","NM","New Mexico",44309,"3539940",2021,"las vegas",57732420,3241830,23281522,0,8044688,0,0,0,611051,32778142,34672212,13222,NA
"7933","MN","Minnesota",97916,"2737448",2021,"litchfield",45421580,1344550,1803907,215846,133465,0,0,0,259435,24280837,30557814,6625,NA
"7934","MN","Minnesota",117363,"2737502",2021,"little canada",5406331,1300780,755868,0,0,0,0,0,198179,10401901,11043958,10820,NA
"7935","MN","Minnesota",100208,"2737556",2021,"little falls",30815805,1363446,2092495,437869,0,0,0,0,400031,13283524,19135573,9129,NA
"7936","MN","Minnesota",1035823,"2737592",2021,"littlefork",5856227,139224,149462,0,0,0,0,0,12170,1836379,1915524,552,NA
"7937","NM","New Mexico",35926,"3559260",2021,"portales",46728964,904227,15669887,0,5025253,0,0,0,519602,15157211,25655557,12141,NA
"7938","MN","Minnesota",90255,"2738060",2021,"long prairie",25489740,438268,763069,292364,269714,0,0,0,133577,8260457,10078867,3664,NA
"7939","NM","New Mexico",50256,"3562060",2021,"raton",22307314,753521,9986282,0,3218463,0,0,0,434262,13441861,17474728,6046,NA
"7940","MN","Minnesota",117398,"2738150",2021,"lonsdale",20125684,950771,901217,554551,0,0,0,0,133121,7344928,9358544,4689,NA
"7941","NM","New Mexico",35927,"3563460",2021,"rio rancho",358068972,27192139,96449751,0,30404293,0,0,0,6101052,138098514,178226892,104039,76096
"7942","NM","New Mexico",43028,"3564930",2021,"roswell",165643112,2469156,75135153,0,23717112,0,0,0,2045280,78183629,92007191,48439,NA
"7943","OK","Oklahoma",58512,"4018250",2021,"crescent",4195293,58071,92767,0,0,0,0,0,52431,1713628,1642575,1295,NA
"7944","MN","Minnesota",117095,"2738222",2021,"loretto",1007989,218103,140925,0,0,0,0,0,6219,1809170,1792702,644,NA
"7945","NM","New Mexico",42832,"3570500",2021,"santa fe",530025054,32317354,182454740,0,60766670,0,0,0,6599415,219103640,267329942,87503,60517
"7946","MN","Minnesota",117405,"2738564",2021,"luverne",27487849,2815087,1244957,598309,60894,0,91463117,0,796515,21124595,22976035,4940,NA
"7947","OR","Oregon",86896,"4167650",2021,"silverton",17232900,1257821,5955642,0,220492,37948,0,0,231792,11563628,18704672,10476,NA
"7948","NE","Nebraska",1268455,"3133705",2021,"nebraska city",6381781,3137915,0,0,0,0,0,0,0,37300042,38131169,7216,NA
"7949","OR","Oregon",86901,"4167950",2021,"sisters",8763666,1074867,1779036,0,50470,7773,0,0,79885,5860855,10831117,3058,NA
"7950","NE","Nebraska",108684,"3133775",2021,"neligh",4222136,394756,0,0,0,0,0,0,0,6030345,5280088,1538,NA
"7951","OR","Oregon",86921,"4168550",2021,"sodaville",40489,13081,0,0,3663,0,0,0,0,237421,319972,359,NA
"7952","NE","Nebraska",109337,"3133880",2021,"nelson",848671,116234,0,0,0,0,0,0,0,1252707,1358949,460,NA
"7953","NE","Nebraska",109342,"3134230",2021,"newman grove",670875,31593,0,0,0,0,0,0,1104,1926870,1862679,664,NA
