state.abb,state.name,id_22,geo_id,year_22,name,category_22,total_liabilities_22,current_liabilities_22,total_assets_22,current_assets_22,compensated_absences_22,expenses_22,revenues_22,unrestricted_22,population_22,urban_pop_22,pct_urban_pop_22,median_hh_income_21_22,url_22,modified_revenues_22,net_pension_liability_22,net_opeb_liability_22,assets_liab_ratio_22,state.abb_20,id_20,year_20,category_20,total_liabilities_20,current_liabilities_20,total_assets_20,current_assets_20,compensated_absences_20,expenses_20,revenues_20,unrestricted_20,population_20,urban_pop_20,pct_urban_pop_20,median_hh_income_21_20,url_20,modified_revenues_20,net_pension_liability_20,net_opeb_liability_20,assets_liab_ratio_20,total_liabilities_growth,current_liabilities_growth,expenses_growth,net_opeb_liability_growth,net_pension_liability_growth,revenues_growth,total_assets_growth,assets_liab_ratio_growth,modified_revenues_growth,pct_urban_pop_22_normalized,median_hh_income_normalized
MN,Minnesota,1266941,27053,2022,"Hennepin County, MN",General Purpose,3974190169,555563684,4963542781,1718235213,153358667,3712882218,3769808267,-729024491,1281568,1250960,0.976119041952613,84220,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MN/Hennepin%20County/MN%20Hennepin%20County%202022.pdf,-498637635,1282413828,141031543,0.8006761187216611,MN,1266941,2020,General Purpose,3494379106,473163198,4573737516,0,154141727,3473923249,3366383989,0,1281568,1250960,0.976119041952613,84220,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MN/Hennepin%20County/MN%20Hennepin%20County%202020.pdf,-580702458,839268166,145819803,0.7640095422563816,13.730938986446652,0.17414812975374303,6.878648486801961,-0.03283682943941434,52.801438199670734,0.11983905559146836,0.08522685520023182,0.04799230171522536,0.1413199167136985,46.101335651371585,-8.762035479510018
MO,Missouri,35117,29189,2022,"St Louis County, MO",General Purpose,1165789621,153407695,2669085282,816925903,47455784,858968545,1110658227,0,1004310,990523,0.986453877754264,72507,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MO/St.%20Louis%20County/MO%20St.%20Louis%20County%202022.pdf,98281987,223749888,0,0.4367749613929346,MO,35117,2020,General Purpose,1099837660,161735874,2138938727,0,46493765,920256114,870844379,-329679971,1004310,990523,0.986453877754264,72507,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MO/St.%20Louis%20County/MO%20St.%20Louis%20County%202020.pdf,-211147609,324443093,0,0.5141978337745997,5.99651779518079,-0.051492466043742406,-6.659838284975524,0,-31.035706160032202,0.2753808301264812,0.2478549517608505,-0.15057020332684576,1.4654657822812476,47.78853998416568,-20.84963003477776
MO,Missouri,35114,29095,2022,"Jackson County, MO",General Purpose,551730468,137339385,1014592997,394402358,8393100,326204037,391924013,162422173,717206,686587,0.957310611764575,63282,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MO/Jackson%20County/MO%20Jackson%20County%202022.pdf,-71619409,44377642,4547369,0.543794871077747,MO,35114,2020,General Purpose,544917604,71189070,905671072,0,8465885,357086121,379903957,92176003,717206,686587,0.957310611764575,63282,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MO/Jackson%20County/MO%20Jackson%20County%202020.pdf,-48371234,46067941,5636802,0.6016727494637258,1.2502558093168157,0.9292201035917452,-8.648357408435933,-0.19327146846740403,-3.669143797852828,0.03163972308927543,0.1202665386667004,-0.09619494723263712,-0.48061984525761736,43.03078228067908,-30.369655627908898
NV,Nevada,82176,32003,2022,"Clark County, NV",General Purpose,9487340495,884775706,21689836959,6965083255,307613570,3474391296,4776029994,190796550,2265469,2236714,0.987310750438873,63735,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NV/Clark%20County/NV%20Clark%20County%202022.pdf,416862992,1909884763,699929865,0.43740948873584384,NV,82176,2020,General Purpose,11263235204,925452056,20823998043,0,303849498,4770538170,5146232160,0,2265469,2236714,0.987310750438873,63735,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NV/Clark%20County/NV%20Clark%20County%202020.pdf,-549758066,2971365931,683532382,0.5408776537887806,-15.767181247971388,-0.04395295222079014,-27.169825034645932,0.02398932871625093,-35.723677010820516,-0.07193654590196336,0.04157889922060631,-0.19129680127872756,1.7582662588892328,47.9284279643786,-29.902168192278715
NJ,New Jersey,35609,34003,2022,"Bergen County, NJ",General Purpose,176656160,0,1582245345,0,22589717,726123897,761367823,0,955746,954575,0.99878940958344,104777,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NJ/Bergen%20County/NJ%20Bergen%20County%202022.pdf,35243926,424813024,1102707506,0.11164903126954688,NJ,35609,2020,General Purpose,1293974943,0,188343132,0,25906823,774960411,813424414,0,955746,954575,0.99878940958344,104777,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NJ/Bergen%20County/NJ%20Bergen%20County%202020.pdf,38464003,458269025,1209601242,6.870305963691843,-86.3477912802211,0,-6.301807590013782,-0.08837105344175895,-7.300515455959521,-0.06399683867860892,7.400865633900577,-0.9837490452594704,-0.08371663760529553,49.80236614927807,12.452399872034349
NJ,New Jersey,1036493,34023,2022,"Middlesex County, NJ",General Purpose,24081853,24081853,818946554,0,24277918,678535218,691143942,0,863183,854733,0.990234741566473,98992,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NJ/Middlesex%20County/NJ%20Middlesex%20County%202022.pdf,-11473129,160125268,864329337,0.02940589087575549,NJ,1036493,2020,General Purpose,30887865,30887865,185130805,0,0,670746438,689147555,0,863183,854733,0.990234741566473,98992,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NJ/Middlesex%20County/NJ%20Middlesex%20County%202020.pdf,-12486748,177540900,1171909109,0.16684346508405232,-22.034582189477973,-0.22034582189477972,1.1612107882710814,-0.26246043284232207,-9.809363363596782,0.0028968933946228684,3.423610398064223,-0.8237516173561763,0.08117557910194072,48.4057815086652,6.482389242629068
NJ,New Jersey,43829,34013,2022,"Essex County, NJ",General Purpose,1333822760,0,509061826,509061826,0,940128190,980178939,0,862782,863609,0.999862225144953,66191,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NJ/Essex%20County/NJ%20Essex%20County%202022.pdf,40050749,0,0,2.6201586759719047,NJ,43829,2020,General Purpose,1244720579,0,403188793,403188793,0,970983653,1008216197,0,862782,863609,0.999862225144953,66191,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NJ/Essex%20County/NJ%20Essex%20County%202020.pdf,37232544,0,0,3.087190419501566,7.158408280803398,0,-3.1777530862303816,0,0,-0.027808775621167688,0.26258922578733485,-0.15128051077751942,0.07569198065004637,49.97750768983205,-27.367622625153505
NJ,New Jersey,35620,34017,2022,"Hudson County, NJ",General Purpose,153968929,139415099,1055534451,0,34627423,689844172,735647146,0,724857,724854,1,79159,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NJ/Hudson%20County/NJ%20Hudson%20County%202022.pdf,-93612125,241964470,672080872,0.14586821761632865,NJ,35620,2020,General Purpose,141205886,104034009,287209909,0,32690799,735243231,774659279,0,724857,724854,1,79159,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NJ/Hudson%20County/NJ%20Hudson%20County%202020.pdf,-64617961,247717198,471436462,0.49164698561984504,9.038605515353659,0.3400915752463216,-6.174699349255213,0.42560223099587063,-2.3222965730461715,-0.050360376564985286,2.6751324307546787,-0.703307003026928,-0.44870131386535084,50,-13.984891796782286
NJ,New Jersey,46288,34025,2022,"Monmouth County, NJ",General Purpose,49588487,49588487,1154066548,0,5399927,595633392,633695620,0,643608,610605,0.948711574466102,107500,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NJ/Monmouth%20County/NJ%20Monmouth%20County%202022.pdf,-11526259,200168238,332633236,0.042968481398180165,NJ,46288,2020,General Purpose,54882073,54882073,259866838,0,0,602637348,635719596,0,643608,610605,0.948711574466102,107500,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NJ/Monmouth%20County/NJ%20Monmouth%20County%202020.pdf,-21799825,179957990,473743040,0.2111930611169402,-9.645382746384232,-0.09645382746384233,-1.1622173805265055,-0.2978614820388707,11.23053663802313,-0.003183755877174502,3.440991997601479,-0.7965440665004236,0.47126827852975883,41.62695417288042,15.262484391285952
NJ,New Jersey,35632,34029,2022,"Ocean County, NJ",General Purpose,1068262683,0,1068262683,0,2477602,547849437,584612193,0,637229,613695,0.96306822194219,75732,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NJ/Ocean%20County/NJ%20Ocean%20County%202022.pdf,36762756,302916834,0,1,NJ,35632,2020,General Purpose,981487997,0,284794695,0,0,575798142,607245768,0,637229,613695,0.96306822194219,75732,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NJ/Ocean%20County/NJ%20Ocean%20County%202020.pdf,31447626,320908683,0,3.446300139123027,8.841135731178992,0,-4.853906770682147,0,-5.606532310626198,-0.037272511712259475,2.7509922121267043,-0.7098337464436664,0.16901530182278307,43.97073575692684,-17.52149100628477
NM,New Mexico,35908,35001,2022,"Bernalillo County, NM",General Purpose,806023552,204159486,1478016698,830346322,43040640,469291512,559608211,0,676438,649512,0.960185913394161,59723,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NM/Bernalillo%20County/NM%20Bernalillo%20County%202022.pdf,-113842787,234892180,95808405,0.5453413030385128,NM,35908,2020,General Purpose,802443844,118220605,1196661005,0,40209486,446263842,492791899,-257591553,676438,649512,0.960185913394161,59723,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NM/Bernalillo%20County/NM%20Bernalillo%20County%202020.pdf,-71692548,325383442,96053173,0.6705690589458123,0.44610074920083753,0.726936569136996,5.1601021263111875,-0.002548255225259451,-27.810653622626564,0.13558727758225586,0.2351172903808293,-0.186748485091405,-0.5879305475375209,43.500187064715675,-34.04247634183342
NY,New York,36008,36103,2022,"Suffolk County, NY",General Purpose,8777884761,1060478347,6748895549,2768267000,387384559,3045689813,3998664007,0,1525936,1495948,0.980358079060501,112681,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NY/Suffolk%20County/NY%20Suffolk%20County%202022.pdf,-107504153,-129675084,4723930000,1.3006401858302046,NY,36008,2020,General Purpose,12322349989,614044114,5650975783,0,511243404,3579014653,3589705708,0,1525936,1495948,0.980358079060501,112681,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NY/Suffolk%20County/NY%20Suffolk%20County%202020.pdf,-603353059,1104493609,6901030000,2.180570305409854,-28.764523253795726,0.7270393491631124,-14.90144332191981,-0.3154746465382704,-111.74068215002228,0.11392529980622021,0.19428852788626436,-0.4035321023113081,0.821822146425879,46.79337584558162,20.60917843985098
NY,New York,43010,36059,2022,"Nassau County, NY",General Purpose,14209896000,731113000,7101918000,2695126000,460423000,3023249000,3803833000,-10047208000,1395777,1389785,0.995709190742914,125118,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NY/Nassau%20County/NY%20Nassau%20County%202022.pdf,49471000,-85605000,6777227000,2.000853290618112,NY,43010,2020,General Purpose,14455591000,831739000,5335774000,0,465132000,3804405000,3431196000,0,1395777,1389785,0.995709190742914,125118,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NY/Nassau%20County/NY%20Nassau%20County%202020.pdf,-1204948000,918259000,6311284000,2.709183522390566,-1.6996537879357545,-0.1209826640328276,-20.53293484789343,0.07382697403571127,-109.32253318508177,0.10860265633324356,0.3310005258843422,-0.2614552413737656,1.0410565435188905,49.29950779009066,33.44392730725173
NY,New York,36016,36119,2022,"Westchester County, NY",General Purpose,5455855819,839826942,5560130370,1339038120,53962519,2440642883,2897940988,0,1004445,958924,0.954669040088326,109131,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NY/Westchester%20County/NY%20Westchester%20County%202022.pdf,-382528837,-114934671,2765190616,0.9812460240927768,NY,36016,2020,General Purpose,6973518018,585376212,4281177842,0,56072618,2785455907,2636441581,0,1004445,958924,0.954669040088326,109131,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NY/Westchester%20County/NY%20Westchester%20County%202020.pdf,-734390538,498291015,4264402132,1.628878377718185,-21.763221878578644,0.43467897188825294,-12.379051599182251,-0.35156429192030053,-123.0657723178091,0.09918649777205134,0.29873847226176503,-0.397594051516998,0.4791206895969022,42.5995348701647,16.94564555577341
NY,New York,35982,36029,2022,"Erie County, NY",General Purpose,2719801000,413110000,2416979000,1442557000,33860000,1948717000,2218476000,-1370789000,954244,855868,0.896914390150864,63014,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NY/Erie%20County/NY%20Erie%20County%202022.pdf,-143351000,-88970000,1319702000,1.1252894625894556,NY,35982,2020,General Purpose,3025657000,237233000,1853185000,0,33915000,1970097000,1883843000,-1749234000,954244,855868,0.896914390150864,63014,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NY/Erie%20County/NY%20Erie%20County%202020.pdf,-323487000,289687000,1345295000,1.6326794140897967,-10.108746629244491,0.7413681907660401,-1.0852257528436418,-0.019024080220323425,-130.7124586191303,0.17763316794446246,0.3042297450065698,-0.31077132909353555,0.5568569988902181,33.17085138804059,-30.6462265611294
NY,New York,43310,36055,2022,"Monroe County, NY",General Purpose,1764413000,451053000,2226677000,794606000,NA,1669037000,1850800000,0,759444,697775,0.918798382498752,66003,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NY/Monroe%20County/NY%20Monroe%20County%202022.pdf,-269290000,-90627000,421149000,0.7923973706110047,NY,43310,2020,General Purpose,2108989000,328043000,1821604000,0,0,1663163000,1647068000,-980215000,759444,697775,0.918798382498752,66003,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NY/Monroe%20County/NY%20Monroe%20County%202020.pdf,-344138000,271901000,608043000,1.1577648050838711,-16.338444629156434,0.3749813286672784,0.35318246016776467,-0.3073697090501823,-133.33088146053157,0.12369373942059465,0.2223716021703949,-0.31558001492919663,0.21749414479075255,36.743502895700814,-27.561635070845504
NC,North Carolina,36674,37183,2022,"Wake County, NC",General Purpose,3954860060,343675750,2627481748,1677172361,19194635,1932392591,1991869149,0,1129393,1071162,0.94842616941589,91558,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NC/Wake%20County/NC%20Wake%20County%202022.pdf,-284199192,85096956,582455375,1.5051903074152202,NC,36674,2020,General Purpose,3533852433,289701442,2143000000,0,16515621,1712110168,1689602194,0,1129393,1071162,0.94842616941589,91558,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NC/Wake%20County/NC%20Wake%20County%202020.pdf,-312209416,113302929,415753783,1.6490212006532898,11.913559917457935,0.18631011163555064,12.866136018415375,0.4009622974374715,-24.894301717478108,0.17889829693249085,0.2260764106392907,-0.08722197942700094,0.08971614104040988,41.580360627848776,-1.1893582109575718
NC,North Carolina,36607,37119,2022,"Mecklenburg County, NC",General Purpose,2646851948,416986855,3133043677,1657106896,43650825,2168695921,2251123416,0,1115526,1106063,0.991556116548721,75138,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NC/Mecklenburg%20County/NC%20Mecklenburg%20County%202022.pdf,-334559360,95413624,445605480,0.8448180813535463,NC,36607,2020,General Purpose,2678783023,237829916,2869838238,0,36921453,1863619083,1869490833,-1382460863,1115526,1106063,0.991556116548721,75138,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NC/Mecklenburg%20County/NC%20Mecklenburg%20County%202020.pdf,-231958166,136510837,514883109,0.9334264863886031,-1.191999304379644,0.7532985841865243,16.37012846578584,-0.13455020720052402,-30.105458220873704,0.20413717802915807,0.09171438149887806,-0.09492810234888438,-0.44232628568032395,48.62150139411693,-18.13448777618394
OH,Ohio,196354,39049,2022,"Franklin County, OH",General Purpose,1134673000,333895000,3608995000,2289645000,71033000,1355679000,1560390000,167923000,1323800,1305636,0.986273678867086,66056,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OH/Franklin%20County/OH%20Franklin%20County%202022.pdf,-129184000,235764000,-79476000,0.3144013776688524,OH,196354,2020,General Purpose,1539152000,119288000,3085636000,0,64635000,1358038000,1407426000,-210155000,1323800,1305636,0.986273678867086,66056,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OH/Franklin%20County/OH%20Franklin%20County%202020.pdf,-69900000,485833000,329202000,0.4988119143022703,-26.279340831834674,1.799066125679029,-0.17370647949468276,-1.2414201614814004,-51.47221370306257,0.10868351160203094,0.16961138643702628,-0.3696995427452214,-0.8481258941344778,47.7591217767508,-27.506940072857866
OH,Ohio,36874,39035,2022,"Cuyahoga County, OH",General Purpose,1790424922,157082563,3784712387,2163305368,34786484,1390422019,1390422019,-201393140,1264813,1257664,0.994344636417758,55250,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OH/Cuyahoga%20County/OH%20Cuyahoga%20County%202022.pdf,-157082563,237203019,-87108546,0.4730676307531001,OH,36874,2020,General Purpose,2415923380,133324213,3312805152,0,35404475,1491968669,1522380010,0,1264813,1257664,0.994344636417758,55250,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OH/Cuyahoga%20County/OH%20Cuyahoga%20County%202020.pdf,-102912872,574879699,392431113,0.7292681788246628,-25.890657923100193,0.17819981431279852,-6.806218663295536,-1.221971559120492,-58.73866838355689,-0.08667874652400355,0.1424494388736087,-0.35131184317471875,-0.5263645834313126,49.07673869980978,-38.65852777577115
OH,Ohio,36884,39061,2022,"Hamilton County, OH",General Purpose,2119322000,301302000,4850595000,1721936000,64828000,1194765000,1472060000,196435000,830625,810853,0.976179784479178,64087,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OH/Hamilton%20County/OH%20Hamilton%20County%202022.pdf,-24007000,423265000,-79527000,0.436920006720825,OH,36884,2020,General Purpose,2670799000,189713000,4467828000,0,62610000,1430020000,1445009000,0,830625,810853,0.976179784479178,64087,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OH/Hamilton%20County/OH%20Hamilton%20County%202020.pdf,-174724000,724487000,218552000,0.597784650617705,-20.64839023827701,0.5881990164089967,-16.451168515125662,-1.3638813646180314,-41.57728157993173,0.01872029862789782,0.08567182980186346,-0.2691013289328436,0.8626004441290264,46.11125211796788,-29.53891084715328
OK,Oklahoma,159854,40109,2022,"Oklahoma County, OK",General Purpose,519321289,180925306,378338607,251618787,7007664,159563132,167461530,-428838531,796567,735843,0.924086892747886,57890,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OK/Oklahoma%20County/OK%20Oklahoma%20County%202022.pdf,-173026908,9589446,313471344,1.3726362559663385,OK,159854,2020,General Purpose,407711309,26993632,276984576,146236643,5925133,143243674,201157773,-447481386,796567,735843,0.924086892747886,57890,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OK/Oklahoma%20County/OK%20Oklahoma%20County%202020.pdf,30920467,11866832,341340034,1.4719639443028047,27.374756975406832,5.702518060555912,11.3927949097424,-0.08164494997384339,-19.19118767334028,-0.16751151346261922,0.3659194041187333,-0.06747970201370167,-6.595869816584594,37.60687388461767,-35.934097687330365
OK,Oklahoma,37333,40143,2022,"Tulsa County, OK",General Purpose,233051819,33263979,656937149,333374504,6413243,251208269,306890059,-17339070,669272,634925,0.948670136071803,59232,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OK/Tulsa%20County/OK%20Tulsa%20County%202022.pdf,22417811,110215585,0,0.35475512285270383,OK,37333,2020,General Purpose,248720189,16143588,614212270,0,6144609,216565063,329527316,0,669272,634925,0.948670136071803,59232,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OK/Tulsa%20County/OK%20Tulsa%20County%202020.pdf,96818665,101018575,3994591,0.4049417459537238,-6.299597175040744,1.0605071809315252,15.996673480061741,-1,9.104276119515644,-0.06869614718070899,0.06956044528384299,-0.12393541442070835,-0.7684556898197263,41.62018918505214,-34.54917905903964
OR,Oregon,103191,41051,2022,"Multnomah County, OR",General Purpose,1620060000,345769000,3023123000,1574079000,36118000,1765692000,2174778000,0,815429,804977,0.987183417787959,77851,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OR/Multnomah%20County/OR%20Multnomah%20County%202022.pdf,63317000,396720000,114171000,0.5358895420398045,OR,103191,2020,General Purpose,1265422000,170272000,1983688000,0,32855000,1357839000,1373076000,0,815429,804977,0.987183417787959,77851,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OR/Multnomah%20County/OR%20Multnomah%20County%202020.pdf,-155035000,581413000,121091000,0.6379138251579886,28.02527536268533,1.030686196203721,30.036918957254873,-0.05714710424391573,-31.766231577209314,0.583872997561679,0.5239911719988224,-0.15993427183196135,1.40840455381043,47.90764038686393,-15.334723067873398
PA,Pennsylvania,37703,42003,2022,"Allegheny County, PA",General Purpose,3495707885,242179246,1950409178,875807619,10915406,2335737734,2351482244,0,1250585,1220381,0.9758535653114,68874,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/PA/Allegheny%20County/PA%20Allegheny%20County%202022.pdf,-226434736,1709287075,64322191,1.7922946243436924,PA,37703,2020,General Purpose,3045677641,301434463,1432271832,0,10556597,2192761099,2005108266,0,1250585,1220381,0.9758535653114,68874,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/PA/Allegheny%20County/PA%20Allegheny%20County%202020.pdf,-489087296,1648275854,57453399,2.1264662007260644,14.776030067720486,-0.1965774464215792,6.520392716981522,0.11955414509070211,3.701517610170609,0.1727457733197535,0.3617590840116445,-0.1571487833986131,0.5370259300294727,46.057995500845095,-24.598817349666152
PA,Pennsylvania,164478,42091,2022,"Montgomery County, PA",General Purpose,1222227145,311068667,1258963411,655932187,15317762,903835651,914572568,12749047,856559,827974,0.966634872564803,102648,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/PA/Montgomery%20County/PA%20Montgomery%20County%202022.pdf,-300331750,NA,NA,0.9708202274355057,PA,164478,2020,General Purpose,660085418,111189435,722345190,0,16333167,728547177,808381108,0,856559,827974,0.966634872564803,102648,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/PA/Montgomery%20County/PA%20Montgomery%20County%202020.pdf,-31355504,83324020,0,0.9138088370187666,85.1619671743756,1.7976459004400913,24.060003186313907,NA,NA,0.13136311443834484,0.7428833588550648,0.062388749273572915,-8.578278505744956,44.5530060996326,10.255312122681914
PA,Pennsylvania,37704,42017,2022,"Bucks County, PA",General Purpose,713808738,295839525,1036299936,434865764,15562261,671377660,765395005,0,646526,579965,0.897031574323551,99755,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/PA/Bucks%20County/PA%20Bucks%20County%202022.pdf,-201822180,167833441,0,0.6888051549585351,PA,37704,2020,General Purpose,518377250,163326805,804128100,0,17114411,618696315,693968803,0,646526,579965,0.897031574323551,99755,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/PA/Bucks%20County/PA%20Bucks%20County%202020.pdf,-88054317,2702513,0,0.6446451131355813,37.70062980194444,0.8113347959019954,8.514895550978027,0,6110.2732160770365,0.10292422611971506,0.2887249382281256,0.06850287223641165,-1.2920191408673354,33.18998218486084,7.269790817432224
PA,Pennsylvania,42714,42101,2022,"Philadelphia, PA",General Purpose,21025387000,3391914000,16832660000,8373639000,202700000,8888976000,10214282000,-7754919000,1603799,1603797,1,52882,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/PA/Philadelphia/PA%20Philadelphia%202022.pdf,-2066608000,5386419000,2156649000,1.249082854403285,PA,42714,2020,General Purpose,19141711000,1937322000,13216525000,0,0,8712288000,8677695000,0,1603799,1603797,1,52882,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/PA/Philadelphia/PA%20Philadelphia%202020.pdf,-1971915000,6095885000,1935327000,1.4483164825852484,9.840687700279249,0.7508261404144484,2.0280321311692178,0.11435896879442078,-11.638441341987258,0.17707317438559433,0.27360709414918066,-0.1375622183256044,-0.04802083254095638,50,-41.102259006615
TN,Tennessee,1265440,47157,2022,"Shelby County, TN",General Purpose,1686087369,240880271,2196132996,785505268,30578102,1260871205,1399883407,-1100027494,929722,898107,0.965972353680153,54931,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TN/Shelby%20County/TN%20Shelby%20County%202022.pdf,-101868069,458893000,-119734000,0.7677528510664023,TN,1265440,2020,General Purpose,1845498562,185322233,1927169554,0,30558690,1310066504,1216535173,0,929722,898107,0.965972353680153,54931,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TN/Shelby%20County/TN%20Shelby%20County%202020.pdf,-278853564,571656496,-18933000,0.9576212732136178,-8.63783891693978,0.2997915420110441,-3.755175699080388,-5.32409021285586,-19.725743832009215,0.15071346728747645,0.13956397424489408,-0.19827089002529005,0.6346897362947098,44.44484717440221,-38.987729744791075
TN,Tennessee,1267141,47037,2022,"The Metropolitan Government Of Nashwille And Davidson County, TN",General Purpose,8592404771,1104487524,11484040964,4071414566,102031243,2342151854,4083458215,0,1913459,113939.692307692,0.387457962217533,65463,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TN/The%20Metropolitan%20Government%20of%20Nashville%20and%20Davidson%20County/TN%20The%20Metropolitan%20Government%20of%20Nashville%20and%20Davidson%20County%202022.pdf,636818837,42884484,2414800324,0.748203946497173,TN,1267141,2020,General Purpose,10106765040,431000385,9149662279,0,97051724,3182771804,2985439389,-4201043109,1913459,113939.692307692,0.387457962217533,65463,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TN/The%20Metropolitan%20Government%20of%20Nashville%20and%20Davidson%20County/TN%20The%20Metropolitan%20Government%20of%20Nashville%20and%20Davidson%20County%202020.pdf,-628332800,303734402,4261044596,1.1046052555619141,-14.983629905380683,1.562613775855444,-26.411568336238787,-0.43328442836133135,-85.88092632325528,0.3677913643283816,0.25513277034910764,-0.3226503832660467,2.0135056406413927,-50,-28.118904861662937
TX,Texas,1265423,48201,2022,"Harris County, TX",General Purpose,10592080708,1265164404,21827793919,2566935622,52367328,4590488836,4479142642,0,4731129,4677507,0.988662786703853,63539,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Harris%20County/TX%20Harris%20County%202022.pdf,-1376510598,-253423134,3922333666,0.4852565837530711,TX,1265423,2020,General Purpose,8947139580,660408855,20564102118,0,48806862,3599520889,4137326161,-690677178,4731129,4677507,0.988662786703853,63539,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Harris%20County/TX%20Harris%20County%202020.pdf,-122603583,470462074,2733774269,0.4350853506104924,18.385106360439725,0.9157290130520737,27.530551358331067,0.43476866780034795,-153.86685728890444,0.08261772644905092,0.061451348264501944,0.11531354266968691,-10.227327654853285,48.149153429993106,-30.104436486723564
